energy,tempo,danceability,playlist_genre,loudness,liveness,valence,track_artist,time_signature,speechiness,track_popularity,track_album_name,playlist_name,track_id,track_name,track_album_release_date,instrumentalness,track_album_id,mode,key,duration_ms,acousticness,id,playlist_subgenre,type,playlist_id
0.952,122.093,0.398,rock,-6.042,0.1,0.584,Bruce Springsteen,4,0.061,72,Born In The U.S.A.,Rock Classics,0dOg1ySSI7NkpAe89Zo0b9,Born in the U.S.A.,1984-06-04,7.75E-05,0PMasrHdpaoIRuHuhHp72O,1,4,278680,0.000373,0dOg1ySSI7NkpAe89Zo0b9,classic,audio_features,37i9dQZF1DWXRqgorJj26U
0.917,171.176,0.356,rock,-6.006,0.406,0.518,The Verve,4,0.0479,79,Urban Hymns (Remastered 2016),Rock Classics,57iDDD9N9tTWe75x6qhStw,Bitter Sweet Symphony - Remastered 2016,1997-09-29,0,52AeC4gwbxDfFlLHgK1ByD,1,9,357267,0.0335,57iDDD9N9tTWe75x6qhStw,classic,audio_features,37i9dQZF1DWXRqgorJj26U
0.589,124.634,0.455,rock,-8.64,0.104,0.254,Guns N' Roses,4,0.0328,75,Use Your Illusion I,Rock Classics,2N2yrmodOnVF10mKvItC9P,Don't Cry (Original),1991-09-17,0.00358,0CxPbTRARqKUYighiEY9Sz,1,11,283733,0.00184,2N2yrmodOnVF10mKvItC9P,classic,audio_features,37i9dQZF1DWXRqgorJj26U
0.805,113.253,0.438,rock,-6.237,0.0842,0.564,Jimi Hendrix,4,0.0624,72,Electric Ladyland,Rock Classics,2aoo2jlRnM3A0NyLQqMN2f,All Along the Watchtower,1968-10-25,5.69E-05,5z090LQztiqh13wYspQvKQ,1,8,240800,0.00255,2aoo2jlRnM3A0NyLQqMN2f,classic,audio_features,37i9dQZF1DWXRqgorJj26U
0.239,189.507,0.446,rock,-13.945,0.0697,0.298,Phil Collins,4,0.0316,76,Face Value (Deluxe Editon),Rock Classics,18AXbzPzBS8Y3AkgSxzJPb,In The Air Tonight - 2015 Remastered,1981-01-01,4.10E-06,1cM3r0WQZWNkCpEbmFjLln,1,0,336453,0.551,18AXbzPzBS8Y3AkgSxzJPb,classic,audio_features,37i9dQZF1DWXRqgorJj26U
0.521,123.118,0.721,rock,-8.123,0.127,0.942,Talking Heads,4,0.0613,76,Talking Heads '77 (Deluxe Version),Rock Classics,1i6N76fftMZhijOzFQ5ZtL,Psycho Killer - 2005 Remaster,1977-09-16,0.00545,5eqcF7pWzHgWpGdEmHgeSN,1,2,261413,0.0708,1i6N76fftMZhijOzFQ5ZtL,classic,audio_features,37i9dQZF1DWXRqgorJj26U
0.67,129.269,0.619,rock,-10.322,0.331,0.777,Lenny Kravitz,4,0.0353,71,Are You Gonna Go My Way,Rock Classics,45Ia1U4KtIjAPPU7Wv1Sea,Are You Gonna Go My Way,1993-03-09,0.0109,35LzZH7Fgog8lf1hfcdoMQ,0,11,211933,0.00165,45Ia1U4KtIjAPPU7Wv1Sea,classic,audio_features,37i9dQZF1DWXRqgorJj26U
0.828,105.25,0.539,rock,-9.108,0.154,0.562,Metallica,4,0.035,70,Master of Puppets (Remastered Deluxe Box Set),Rock Classics,54bm2e3tk8cliUz3VSdCPZ,Master of Puppets (Remastered),1986-03-03,0.421,7CGhx630DIjdJqaBDVKc5j,0,4,515387,0.00067,54bm2e3tk8cliUz3VSdCPZ,classic,audio_features,37i9dQZF1DWXRqgorJj26U
0.487,114.965,0.73,rock,-10.991,0.0852,0.731,Fleetwood Mac,4,0.0303,79,Tango In the Night (Deluxe Edition),Rock Classics,254bXAqt3zP6P50BdQvEsq,Everywhere - 2017 Remaster,1987-04-13,0.01,4AsXQ17Arq1cUVoa9dKJ3F,1,4,226653,0.258,254bXAqt3zP6P50BdQvEsq,classic,audio_features,37i9dQZF1DWXRqgorJj26U
0.697,116.109,0.741,rock,-7.028,0.133,0.774,Creedence Clearwater Revival,4,0.0277,84,Pendulum (Expanded Edition),Rock Classics,2LawezPeJhN4AWuSB0GtAU,Have You Ever Seen The Rain,1970-12-07,2.28E-05,372cMadhAGlNuDnc8TssqF,1,0,160133,0.0664,2LawezPeJhN4AWuSB0GtAU,classic,audio_features,37i9dQZF1DWXRqgorJj26U
0.579,127.215,0.62,rock,-9.307,0.0858,0.691,The Cars,4,0.0473,69,The Cars,Rock Classics,4alHo6RGd0D3OUbTPExTHN,Just What I Needed,1978-06-06,6.40E-05,4tJPWT4r4FSKwy784Qs1Fq,1,4,225627,0.0152,4alHo6RGd0D3OUbTPExTHN,classic,audio_features,37i9dQZF1DWXRqgorJj26U
0.912,116.761,0.502,rock,-4.556,0.106,0.72,Nirvana,4,0.0564,76,Nevermind (Remastered),Rock Classics,5ghIJDpPoe3CfHMGu71E6T,Smells Like Teen Spirit,1991-09-26,0.000173,2guirTSEqLizK7j9i1MTTZ,1,1,301920,2.55E-05,5ghIJDpPoe3CfHMGu71E6T,classic,audio_features,37i9dQZF1DWXRqgorJj26U
0.833,88.785,0.466,rock,-4.215,0.0327,0.661,Rage Against The Machine,4,0.304,78,Rage Against The Machine - XX (20th Anniversary Special Edition),Rock Classics,59WN2psjkt1tyaxjspN8fp,Killing In The Name,1992-01-01,0,4Io5vWtmV1rFj4yirKb4y4,1,7,313573,0.0266,59WN2psjkt1tyaxjspN8fp,classic,audio_features,37i9dQZF1DWXRqgorJj26U
0.376,164.775,0.53,rock,-11.913,0.0926,0.188,The Beatles,4,0.04,75,Abbey Road (Remastered),Rock Classics,2EqlS6tkEnglzr7tkKAAYD,Come Together - Remastered 2009,1969-09-26,0.247,0ETFjACtuP2ADo6LFhL6HN,0,9,259947,0.0304,2EqlS6tkEnglzr7tkKAAYD,classic,audio_features,37i9dQZF1DWXRqgorJj26U
0.786,126.755,0.482,rock,-5.735,0.446,0.793,Kansas,4,0.032,73,Leftoverture (Expanded Edition),Rock Classics,4DMKwE2E2iYDKY01C335Uw,Carry on Wayward Son,1976-01-01,8.88E-05,7MejfRSNnrpcLZIxkeZDqR,1,7,323000,0.00321,4DMKwE2E2iYDKY01C335Uw,classic,audio_features,37i9dQZF1DWXRqgorJj26U
0.789,129.802,0.674,rock,-6.903,0.0753,0.918,Blur,4,0.0676,78,Blur (Special Edition),Rock Classics,1FTSo4v6BOZH9QxKc3MbVM,Song 2 - 2012 Remaster,1997-02-10,0.00708,7HvIrSkKGJCzd8AKyjTJ6Q,1,8,121160,0.00178,1FTSo4v6BOZH9QxKc3MbVM,classic,audio_features,37i9dQZF1DWXRqgorJj26U
0.441,81.334,0.519,rock,-14.178,0.076,0.25,Pixies,4,0.0353,76,Surfer Rosa (2007 Remaster),Rock Classics,7wCmS9TTVUcIhRalDYFgPy,Where Is My Mind? - 2007 Remaster,1988-03-21,0.000453,50j4Wm1b9hLpSpPIA39Vp9,1,4,234973,0.0204,7wCmS9TTVUcIhRalDYFgPy,classic,audio_features,37i9dQZF1DWXRqgorJj26U
0.836,113.375,0.743,rock,-6.465,0.384,0.82,The Clash,4,0.116,80,Combat Rock (Remastered),Rock Classics,39shmbIHICJ2Wxnk1fPSdz,Should I Stay or Should I Go - Remastered,1982-01-01,0,1ZH5g1RDq3GY1OvyD0w0s2,1,2,188987,0.0804,39shmbIHICJ2Wxnk1fPSdz,classic,audio_features,37i9dQZF1DWXRqgorJj26U
0.528,109.975,0.932,rock,-6.472,0.163,0.757,Queen,4,0.161,71,The Game (Deluxe Remastered Version),Rock Classics,57JVGBtBLCfHw2muk5416J,Another One Bites The Dust - Remastered 2011,1980-06-27,0.329,6wPXUmYJ9mOWrKlLzZ5cCa,0,5,214653,0.115,57JVGBtBLCfHw2muk5416J,classic,audio_features,37i9dQZF1DWXRqgorJj26U
0.905,128.019,0.602,rock,-4.046,0.117,0.411,Muse,4,0.0775,75,The Resistance,Rock Classics,4VqPOruhp5EdPBeR92t6lQ,Uprising,2009-09-10,0.064,0eFHYz8NmK75zSplL5qlfM,1,2,304840,0.000202,4VqPOruhp5EdPBeR92t6lQ,classic,audio_features,37i9dQZF1DWXRqgorJj26U
0.519,98.883,0.653,rock,-10.164,0.101,0.822,Buffalo Springfield,4,0.0497,76,Buffalo Springfield,Rock Classics,1qRA5BS78u3gME0loMl9AA,For What It's Worth,1966-12-05,0.0209,3PkdGRruLnJ9zCtANiDrpB,1,2,153693,0.406,1qRA5BS78u3gME0loMl9AA,classic,audio_features,37i9dQZF1DWXRqgorJj26U
0.946,138.18,0.454,rock,-5.978,0.173,0.647,Van Halen,4,0.13,68,Van Halen (Remastered),Rock Classics,0upLyFR8Rr52ZpMp5esQoq,You Really Got Me - 2015 Remaster,1978-02-10,0,7DdEbYFPKTZ8KB4z6L4UnQ,0,1,156147,0.0223,0upLyFR8Rr52ZpMp5esQoq,classic,audio_features,37i9dQZF1DWXRqgorJj26U
0.828,105.435,0.35,rock,-5.373,0.0774,0.147,Soundgarden,4,0.041,76,Superunknown (Deluxe Edition),Rock Classics,2EoOZnxNgtmZaD8uUmz2nD,Black Hole Sun,1994-03-09,0.000161,29sTacnS0qA9xri6YS8xLA,1,6,318587,0.000217,2EoOZnxNgtmZaD8uUmz2nD,classic,audio_features,37i9dQZF1DWXRqgorJj26U
0.349,124.348,0.489,rock,-14.295,0.0866,0.622,Santana,4,0.0323,70,Santana's Greatest Hits,Rock Classics,4YMQXzscifAREG0a7KNGhB,Black Magic Woman - Single Version,1994-07-01,0.0789,1YrdGK2y2Edq2R5gFja2ai,0,2,196467,0.676,4YMQXzscifAREG0a7KNGhB,classic,audio_features,37i9dQZF1DWXRqgorJj26U
0.872,159.925,0.587,rock,-5.066,0.622,0.735,Lenny Kravitz,4,0.0484,73,5,Rock Classics,1OxcIUqVmVYxT6427tbhDW,Fly Away,1998-05-12,0,6MCNMOCRsh6nxs7PNzc0zN,1,7,221333,0.018,1OxcIUqVmVYxT6427tbhDW,classic,audio_features,37i9dQZF1DWXRqgorJj26U
0.808,151.008,0.577,rock,-7.04,0.221,0.869,The Police,4,0.039,75,Reggatta De Blanc (Remastered 2003),Rock Classics,1oYYd2gnWZYrt89EBXdFiO,Message In A Bottle,1979-10-02,1.33E-05,2EpuND32cO7CX0gXZl2NB6,0,1,290280,0.0338,1oYYd2gnWZYrt89EBXdFiO,classic,audio_features,37i9dQZF1DWXRqgorJj26U
0.758,112.113,0.489,rock,-6.491,0.092,0.435,David Bowie,4,0.0297,72,"""Heroes"" (2017 Remaster)",Rock Classics,7Jh1bpe76CNTCgdgAdBw4Z,Heroes - 2017 Remaster,1977-01-01,0.49,4I5zzKYd2SKDgZ9DRf5LVk,1,7,371413,0.000678,7Jh1bpe76CNTCgdgAdBw4Z,classic,audio_features,37i9dQZF1DWXRqgorJj26U
0.932,112.937,0.564,rock,-10.068,0.349,0.619,Led Zeppelin,4,0.0554,75,Led Zeppelin III (Remaster),Rock Classics,78lgmZwycJ3nzsdgmPPGNx,Immigrant Song - Remaster,1970-01-01,0.169,6P5QHz4XtxOmS5EuiGIPut,1,11,146250,0.013,78lgmZwycJ3nzsdgmPPGNx,classic,audio_features,37i9dQZF1DWXRqgorJj26U
0.338,177.765,0.388,rock,-10.054,0.248,0.478,Electric Light Orchestra,4,0.0329,76,Out of the Blue,Rock Classics,2RlgNHKcydI9sayD2Df2xp,Mr. Blue Sky,1977-01-01,3.73E-06,3usnShwygMXVZB4IV5dwnU,1,10,303373,0.652,2RlgNHKcydI9sayD2Df2xp,classic,audio_features,37i9dQZF1DWXRqgorJj26U
0.7,188.386,0.31,rock,-5.678,0.0828,0.763,AC/DC,4,0.047,83,Back In Black,Rock Classics,08mG3Y1vljYA6bvDt4Wqkj,Back In Black,1980-07-25,0.00965,6mUdeDZCsExyJLMdAfDuwh,1,9,255493,0.011,08mG3Y1vljYA6bvDt4Wqkj,classic,audio_features,37i9dQZF1DWXRqgorJj26U
0.691,137.145,0.548,rock,-13.553,0.144,0.667,Heart,4,0.0369,74,Little Queen,Rock Classics,4KfSdst7rW39C0sfhArdrz,Barracuda,1977-05-14,0.106,1LaeNhiUpL3X6N0LcFvuDF,0,4,261933,0.015,4KfSdst7rW39C0sfhArdrz,classic,audio_features,37i9dQZF1DWXRqgorJj26U
0.532,136.576,0.601,rock,-9.119,0.0925,0.342,Elton John,4,0.0286,79,Honky Chateau,Rock Classics,3gdewACMIVMEWVbyb8O9sY,"Rocket Man (I Think It's Going To Be A Long, Long Time)",1972-05-19,5.95E-06,2ei2X6ghPnw7YRwQtAH075,1,10,281613,0.433,3gdewACMIVMEWVbyb8O9sY,classic,audio_features,37i9dQZF1DWXRqgorJj26U
0.641,203.006,0.256,rock,-10.283,0.0853,0.382,Nirvana,4,0.0552,79,In Utero (Deluxe Edition),Rock Classics,11LmqTE2naFULdEP94AUBa,Heart-Shaped Box,1993-09-21,0.0329,6ohX7moZZnF1FwYrli1OJ6,1,1,281160,0.199,11LmqTE2naFULdEP94AUBa,classic,audio_features,37i9dQZF1DWXRqgorJj26U
0.755,109.535,0.667,rock,-7.246,0.0523,0.883,Eagles,4,0.069,68,Hotel California (2013 Remaster),Rock Classics,6gXrEUzibufX9xYPk3HD5p,Life in the Fast Lane - 2013 Remaster,1976-12-08,6.94E-05,2widuo17g5CEC66IbzveRu,1,9,286220,0.0966,6gXrEUzibufX9xYPk3HD5p,classic,audio_features,37i9dQZF1DWXRqgorJj26U
0.373,92.718,0.671,rock,-18.064,0.0481,0.732,TOTO,4,0.0323,83,Toto IV,Rock Classics,2374M0fQpWi3dLnB54qaLX,Africa,1982-04-08,8.01E-05,62U7xIHcID94o20Of5ea4D,1,9,295893,0.257,2374M0fQpWi3dLnB54qaLX,classic,audio_features,37i9dQZF1DWXRqgorJj26U
0.927,141.466,0.333,rock,-8.55,0.297,0.385,Blue Öyster Cult,4,0.0733,75,Agents Of Fortune,Rock Classics,5QTxFnGygVM4jFQiBovmRo,(Don't Fear) The Reaper,1976-01-01,0.000208,6C9WzlQANeoD0GW5B41YJt,0,9,308120,0.0029,5QTxFnGygVM4jFQiBovmRo,classic,audio_features,37i9dQZF1DWXRqgorJj26U
0.787,126.879,0.767,rock,-9.897,0.0513,0.964,The Smashing Pumpkins,4,0.0331,77,Mellon Collie And The Infinite Sadness (Deluxe Edition),Rock Classics,5QLHGv0DfpeXLNFo7SFEy1,1979 - Remastered 2012,1995-01-01,0.583,55RhFRyQFihIyGf61MgcfV,1,3,266200,0.0163,5QLHGv0DfpeXLNFo7SFEy1,classic,audio_features,37i9dQZF1DWXRqgorJj26U
0.366,127.163,0.472,rock,-12.595,0.0837,0.171,Pink Floyd,4,0.0286,71,The Wall,Rock Classics,5HNCy40Ni5BZJFw1TKzRsC,Comfortably Numb,1979-11-30,0.312,5Dbax7G8SWrP9xyzkOvy2F,0,11,382297,0.15,5HNCy40Ni5BZJFw1TKzRsC,classic,audio_features,37i9dQZF1DWXRqgorJj26U
0.864,81.394,0.437,rock,-7.842,0.242,0.749,Led Zeppelin,4,0.0904,69,Led Zeppelin IV (Deluxe Edition),Rock Classics,3qT4bUD1MaWpGrTwcvguhb,Black Dog - Remaster,1971-11-08,0.0314,44Ig8dzqOkvkGDzaUof9lK,0,4,295387,0.396,3qT4bUD1MaWpGrTwcvguhb,classic,audio_features,37i9dQZF1DWXRqgorJj26U
0.584,170.411,0.509,rock,-4.907,0.384,0.685,Queens of the Stone Age,4,0.057,69,Songs For The Deaf,Rock Classics,6y20BV5L33R8YXM0YuI38N,No One Knows,2002-01-01,9.96E-05,4w3NeXtywU398NYW4903rY,1,0,278747,0.0368,6y20BV5L33R8YXM0YuI38N,classic,audio_features,37i9dQZF1DWXRqgorJj26U
0.912,117.399,0.575,rock,-7.275,0.0562,0.843,The Doobie Brothers,4,0.0393,69,The Captain and Me,Rock Classics,4nXkbcTj3nyww1cHkw5RAP,Long Train Runnin',1973-01-01,0.00211,0M2KWMbvY5x1sUnIKNpyUt,0,7,207267,0.0916,4nXkbcTj3nyww1cHkw5RAP,classic,audio_features,37i9dQZF1DWXRqgorJj26U
0.611,85.387,0.654,rock,-10.45,0.405,0.786,Beck,4,0.119,69,Mellow Gold,Rock Classics,5PntSbMHC1ud6Vvl8x56qd,Loser,1994-03-01,0.000178,0iIGP4Sxw3KR4OCFv2yvz8,1,2,235000,0.0337,5PntSbMHC1ud6Vvl8x56qd,classic,audio_features,37i9dQZF1DWXRqgorJj26U
0.482,138.453,0.529,rock,-11.709,0.0842,0.492,Don McLean,4,0.0599,74,American Pie,Rock Classics,1fDsrQ23eTAVFElUMaf38X,American Pie,1971-01-01,0,10jsW2NYd9blCrDITMh2zS,0,4,516893,0.7,1fDsrQ23eTAVFElUMaf38X,classic,audio_features,37i9dQZF1DWXRqgorJj26U
0.748,134.114,0.618,rock,-8.905,0.0473,0.663,The Police,4,0.358,77,Outlandos D'Amour (Remastered 2003),Rock Classics,3EYOJ48Et32uATr9ZmLnAo,Roxanne,1978-11-02,4.10E-06,1H9g6j4Wwj6wh6p8YHVtkf,1,0,191947,0.0384,3EYOJ48Et32uATr9ZmLnAo,classic,audio_features,37i9dQZF1DWXRqgorJj26U
0.7,147.245,0.586,rock,-9.558,0.0318,0.897,The Knack,4,0.0363,69,Get The Knack,Rock Classics,1HOMkjp0nHMaTnfAkslCQj,My Sharona,1979-01-01,0.00125,6H0wsYDvFlATzXHn0IqVpi,1,0,295400,0.0589,1HOMkjp0nHMaTnfAkslCQj,classic,audio_features,37i9dQZF1DWXRqgorJj26U
0.318,104.522,0.575,rock,-16.729,0.0934,0.385,Lou Reed,4,0.109,74,Transformer,Rock Classics,5p3JunprHCxClJjOmcLV8G,Walk On the Wild Side,1972-12-01,0.000202,5SqbMEyAt8332ISGiLX0St,1,0,254173,0.683,5p3JunprHCxClJjOmcLV8G,classic,audio_features,37i9dQZF1DWXRqgorJj26U
0.706,80.823,0.445,rock,-9.803,0.205,0.768,Thin Lizzy,4,0.0461,70,Jailbreak (Deluxe Edition),Rock Classics,43DeSV93pJPT4lCZaWZ6b1,The Boys Are Back In Town,1976-01-01,0.000252,6Cf545T4jkaiyvMnTRPOB2,1,8,266720,0.234,43DeSV93pJPT4lCZaWZ6b1,classic,audio_features,37i9dQZF1DWXRqgorJj26U
0.913,115.728,0.574,rock,-4.793,0.156,0.423,AC/DC,4,0.133,84,Highway to Hell,Rock Classics,2zYzyRzz6pRmhPzyfMEC8s,Highway to Hell,1979-07-27,0.00158,10v912xgTZbjAtYfyKWJCS,0,6,208400,0.061,2zYzyRzz6pRmhPzyfMEC8s,classic,audio_features,37i9dQZF1DWXRqgorJj26U
0.495,124.936,0.532,rock,-6.662,0.0754,0.308,Billy Joel,4,0.0343,79,The Stranger (Legacy Edition),Rock Classics,4U45aEWtQhrm8A5mxPaFZ7,Vienna,1977-01-01,0,1Mhn9VosyjtWn4dMPFlna6,1,10,214240,0.659,4U45aEWtQhrm8A5mxPaFZ7,classic,audio_features,37i9dQZF1DWXRqgorJj26U
0.875,75.009,0.284,rock,-6.069,0.402,0.595,Pearl Jam,4,0.0422,73,Ten,Rock Classics,1L94M3KIu7QluZe63g64rv,Alive,1991-08-27,0.000461,5B4PYA7wNN4WdEXdIJu58a,0,11,340907,0.00752,1L94M3KIu7QluZe63g64rv,classic,audio_features,37i9dQZF1DWXRqgorJj26U
0.737,103.867,0.662,rock,-9.54,0.119,0.744,Tina Turner,4,0.0296,69,Foreign Affair,Rock Classics,6pPWRBubXOBAHnjl5ZIujB,The Best,1989-09-13,0.0191,3hgAoHSmany3EiKL0Aqh3G,1,0,329800,0.108,6pPWRBubXOBAHnjl5ZIujB,classic,audio_features,37i9dQZF1DWXRqgorJj26U
0.936,91.577,0.666,rock,-9.919,0.153,0.776,Red Hot Chili Peppers,4,0.0476,72,Blood Sugar Sex Magik (Deluxe Edition),Rock Classics,0uppYCG86ajpV2hSR3dJJ0,Give It Away,1991-09-24,0.086,30Perjew8HyGkdSmqguYyg,1,7,282907,0.00244,0uppYCG86ajpV2hSR3dJJ0,classic,audio_features,37i9dQZF1DWXRqgorJj26U
0.432,94.605,0.475,rock,-7.844,0.161,0.648,Green Day,4,0.0302,79,Nimrod,Rock Classics,6ORqU0bHbVCRjXm9AjyHyZ,Good Riddance (Time of Your Life),1997-10-14,0,3x2uer6Xh0d5rF8toWpRDA,1,7,153467,0.183,6ORqU0bHbVCRjXm9AjyHyZ,classic,audio_features,37i9dQZF1DWXRqgorJj26U
0.549,176.941,0.516,rock,-13.741,0.184,0.907,Don Henley,4,0.0373,73,Building The Perfect Beast,Rock Classics,4gvea7UlDkAvsJBPZAd4oB,The Boys Of Summer,1984-11-19,0.00572,2x1s5aVQ01ylPs5nUdeA2i,1,6,288733,0.501,4gvea7UlDkAvsJBPZAd4oB,classic,audio_features,37i9dQZF1DWXRqgorJj26U
0.751,89.839,0.421,rock,-9.584,0.17,0.789,The Doors,4,0.0472,72,The Doors,Rock Classics,6ToM0uwxtPKo9CMpbPGYvM,Break on Through (To the Other Side),1967-01-04,0,1jWmEhn3ggaL6isoyLfwBn,1,9,145867,0.2,6ToM0uwxtPKo9CMpbPGYvM,classic,audio_features,37i9dQZF1DWXRqgorJj26U
0.938,168.131,0.324,rock,-7.332,0.0961,0.543,Beastie Boys,4,0.102,71,Ill Communication,Rock Classics,0Puj4YlTm6xNzDDADXHMI9,Sabotage,1994-05-23,0.0321,6lfjbwFGzQ6aSNP1N3JlT8,0,6,178440,0.032,0Puj4YlTm6xNzDDADXHMI9,classic,audio_features,37i9dQZF1DWXRqgorJj26U
0.953,84.989,0.267,rock,-4.899,0.283,0.568,Def Leppard,4,0.096,72,Hysteria (Super Deluxe),Rock Classics,0PdM2a6oIjqepoEfcJo0RO,Pour Some Sugar On Me - Remastered 2017,1987-08-03,0,31oeDyCOLhgeZyktfxo0pE,0,1,267307,0.00211,0PdM2a6oIjqepoEfcJo0RO,classic,audio_features,37i9dQZF1DWXRqgorJj26U
0.919,135.997,0.465,rock,-4.025,0.262,0.537,Foo Fighters,4,0.0408,73,There Is Nothing Left To Lose,Rock Classics,5OQsiBsky2k2kDKy2bX2eT,Learn to Fly,1999-11-02,2.07E-05,28q2N44ocJECgf8sbHEDfY,1,4,235293,1.83E-05,5OQsiBsky2k2kDKy2bX2eT,classic,audio_features,37i9dQZF1DWXRqgorJj26U
0.58,127.402,0.741,rock,-9.05,0.212,0.944,Pat Benatar,4,0.0304,70,Crimes Of Passion,Rock Classics,0vOkmmJEtjuFZDzrQSFzEE,Hit Me With Your Best Shot,1980-08-05,3.61E-05,7HlWbMlmhASeeZ61ZiHpWJ,1,4,171267,0.117,0vOkmmJEtjuFZDzrQSFzEE,classic,audio_features,37i9dQZF1DWXRqgorJj26U
0.72,121.864,0.404,rock,-9.18,0.0466,0.475,The Smashing Pumpkins,4,0.0623,73,Mellon Collie And The Infinite Sadness (Deluxe Edition),Rock Classics,6GtX0jaNL8IjVQfrDBx81z,Bullet With Butterfly Wings - Remastered 2012,1995-01-01,0.836,55RhFRyQFihIyGf61MgcfV,0,10,258467,5.59E-05,6GtX0jaNL8IjVQfrDBx81z,classic,audio_features,37i9dQZF1DWXRqgorJj26U
0.927,170.814,0.215,rock,-7.327,0.126,0.49,Stone Temple Pilots,4,0.0452,72,Purple (2019 Remaster),Rock Classics,6qLEOZvf5gI7kWE63JE7p3,Interstate Love Song - 2019 Remaster,1994-06-07,0.00661,57lcTrUlYgfMIPvBUsVU6h,1,9,194853,0.000273,6qLEOZvf5gI7kWE63JE7p3,classic,audio_features,37i9dQZF1DWXRqgorJj26U
0.801,133.769,0.651,rock,-7.34,0.0825,0.776,The Clash,4,0.0514,70,London Calling (Remastered),Rock Classics,5jzma6gCzYtKB1DbEwFZKH,London Calling - Remastered,1979-01-01,0,6FCzvataOZh68j8OKzOt9a,1,0,200480,0.123,5jzma6gCzYtKB1DbEwFZKH,classic,audio_features,37i9dQZF1DWXRqgorJj26U
0.262,122.861,0.481,rock,-15.73,0.832,0.375,Pink Floyd,4,0.0414,75,Wish You Were Here,Rock Classics,6mFkJmJqdDVQ1REhVfGgd1,Wish You Were Here,1975-09-12,0.0114,0bCAjiUamIFqKJsekOYuRw,1,7,334744,0.735,6mFkJmJqdDVQ1REhVfGgd1,classic,audio_features,37i9dQZF1DWXRqgorJj26U
0.449,84.383,0.623,rock,-13.333,0.0613,0.573,Tom Petty,4,0.0253,75,Full Moon Fever,Rock Classics,5tVA6TkbaAH9QMITTQRrNv,Free Fallin',1989-01-01,0,5d71Imt5CIb7LpQwDMQ093,1,5,256000,0.212,5tVA6TkbaAH9QMITTQRrNv,classic,audio_features,37i9dQZF1DWXRqgorJj26U
0.476,148.117,0.389,rock,-9.342,0.255,0.566,Blind Melon,4,0.0316,73,Blind Melon,Rock Classics,6txWz9UapYHVxEd7dDIHXT,No Rain,1992-01-01,5.09E-05,55jET4vDioHHd7ztX7OX3h,1,9,217107,0.619,6txWz9UapYHVxEd7dDIHXT,classic,audio_features,37i9dQZF1DWXRqgorJj26U
0.978,141.167,0.526,rock,-5.436,0.0744,0.451,Van Halen,4,0.108,72,1984 (Remastered),Rock Classics,05RgAMGypEvqhNs5hPCbMS,Panama - 2015 Remaster,1984-01-04,4.75E-05,3REUXdj5OPKhuDTrTtCBU0,1,8,210227,0.00122,05RgAMGypEvqhNs5hPCbMS,classic,audio_features,37i9dQZF1DWXRqgorJj26U
0.842,100.127,0.297,rock,-7.457,0.0848,0.586,Alice In Chains,4,0.0488,72,Dirt (2022 Remaster),Rock Classics,5sFDReWLrZHLFZFjHsjUTS,Would? (2022 Remaster),1992-09-29,9.10E-06,58NXIEYqmq5dQHg9nV9duM,1,6,206773,0.000286,5sFDReWLrZHLFZFjHsjUTS,classic,audio_features,37i9dQZF1DWXRqgorJj26U
0.944,146.347,0.27,rock,-4.199,0.116,0.606,Bruce Springsteen,4,0.0975,70,Born To Run,Rock Classics,6hTcuIQa0sxrrByu9wTD7s,Born to Run,1975-08-25,2.05E-05,43YIoHKSrEw2GJsWmhZIpu,1,4,269920,0.00501,6hTcuIQa0sxrrByu9wTD7s,classic,audio_features,37i9dQZF1DWXRqgorJj26U
0.182,136.094,0.349,jazz,-13.507,0.143,0.178,Nat King Cole,3,0.031,69,Unforgettable,Jazz Classics,648TTtYB0bH0P8Hfy0FmkL,Unforgettable,1954-01-01,0.0152,7GBvXtxnvBluo2f4xBVNkm,1,5,191973,0.92,648TTtYB0bH0P8Hfy0FmkL,classic,audio_features,37i9dQZF1DXbITWG1ZJKYt
0.164,58.303,0.136,classical,-18.756,0.109,0.071,"Pyotr Ilyich Tchaikovsky, André Previn, London Symphony Orchestra",4,0.0364,68,Tchaikovsky: Swan Lake,Classical Essentials,2xizRhme7pYeITbH1NLLGt,"Tchaikovsky: Swan Lake, Op. 20, Act 2: No. 10, Scene. Moderato",1976-01-01,0.916,7dVA06E7AP7P7VzPyNxQVO,0,4,166867,0.911,2xizRhme7pYeITbH1NLLGt,essential,audio_features,37i9dQZF1DWWEJlAGA9gs0
0.00527,170.612,0.184,classical,-37.264,0.173,0.151,"Ludwig van Beethoven, Paul Lewis",3,0.0432,68,"Beethoven: Piano Sonatas, Vol.3",Classical Essentials,3DNRdudZ2SstnDCVKFdXxG,"Sonata No. 14 ""Moonlight"" in C-Sharp Minor"", Op. 27 No. 2: I. Adagio sostenuto",2007-09-25,0.887,4bNwPPpk01D8pVV9IFSBde,0,1,315427,0.995,3DNRdudZ2SstnDCVKFdXxG,essential,audio_features,37i9dQZF1DWWEJlAGA9gs0
